id_venda,id_cliente,id_produto,data_venda,hora_venda,canal_venda,quantidade,preco_unitario,desconto_pct,valor_frete,fulfillment,receita_bruta,valor_desconto,valor_previsto_calc,transaction_id,metodo_pagamento,status,valor_previsto,valor_pago,horario_transacao,suspeito_heuristica,delta,flag_divergencia,nome,segmento,uf,regiao,data_cadastro,nome_produto,categoria,subcategoria,preco_base,custo,ativo,data,ano,mes,dia,dia_semana,nome_mes,eh_fim_de_semana,margem_bruta,hora,R01,R02,R03,R04,score_risco
9775,1946,611,2024-04-27,1900-01-01 01:29:04,marketplace,2,676.22,5,0.0,parceiro,1352.44,67.622,1284.818,tx_009775,cartao_credito,chargeback,1284.82,1297.9,01:29:04,False,0.0019999999999527063,False,Cliente 1946,varejo,AM,Norte,2022-03-18,Calça 611,Moda,Calça,668.13,403.38,False,2024-04-27,2024,4,27,5,April,True,545.6800000000001,1,0,0,1,0,5
9776,2630,526,2024-06-28,1900-01-01 12:37:34,app,1,1450.44,15,24.9,zoop,1450.44,217.566,1257.7740000000001,tx_009776,cartao_credito,estornado,1257.77,1223.72,12:37:34,False,0.004000000000132786,False,Cliente 2630,educacao,RS,Sul,2023-03-30,Smartphone 526,Eletrônicos,Smartphone,1494.27,856.88,True,2024-06-28,2024,6,28,4,June,False,593.5600000000001,12,0,0,0,0,0
9777,3319,543,2024-02-05,1900-01-01 09:32:39,app,2,1529.8,10,24.9,parceiro,3059.6,305.96,2778.54,tx_009777,cartao_credito,estornado,2778.54,2664.14,09:32:39,False,0.0,False,Cliente 3319,saude,DF,Centro-Oeste,2023-04-18,Liquidificador 543,Casa & Cozinha,Liquidificador,1458.56,982.41,True,2024-02-05,2024,2,5,0,February,False,1094.78,9,0,0,0,0,0
9778,1342,612,2024-10-27,1900-01-01 18:18:52,app,3,1261.17,5,9.9,parceiro,3783.51,189.17550000000003,3604.2345000000005,tx_009778,pix,chargeback,3604.23,3492.27,18:18:52,False,0.004500000000462023,False,Cliente 1342,tecnologia,AM,Norte,2022-01-02,Calça 612,Moda,Calça,1243.37,768.4,True,2024-10-27,2024,10,27,6,October,True,1478.3100000000004,18,0,0,1,0,5
9779,3411,733,2024-04-20,1900-01-01 05:14:22,marketplace,1,1611.63,0,19.9,zoop,1611.63,0.0,1631.5300000000002,tx_009779,pix,estornado,1631.53,1606.47,05:14:22,False,2.2737367544323206e-13,False,Cliente 3411,saude,MS,Centro-Oeste,2023-05-03,Shampoo 733,Beleza,Shampoo,1677.41,1245.05,True,2024-04-20,2024,4,20,5,April,True,366.58000000000015,5,1,0,0,0,3
9780,1152,1009,2024-03-18,1900-01-01 20:26:16,site,1,1000.65,0,9.9,zoop,1000.65,0.0,1010.55,tx_009780,boleto,chargeback,1010.55,1026.05,20:26:16,False,0.0,False,Cliente 1152,tecnologia,GO,Centro-Oeste,2022-02-09,Teclado 1009,Escritório,Teclado,1046.54,583.87,True,2024-03-18,2024,3,18,0,March,False,416.78,20,0,0,1,1,9
9780,1152,1009,2024-03-18,1900-01-01 20:26:16,site,1,1000.65,0,9.9,zoop,1000.65,0.0,1010.55,tx_009780,boleto,estornado,1031.08,988.99,21:41:36,False,20.529999999999973,True,Cliente 1152,tecnologia,GO,Centro-Oeste,2022-02-09,Teclado 1009,Escritório,Teclado,1046.54,583.87,True,2024-03-18,2024,3,18,0,March,False,416.78,20,0,0,0,1,4
9781,1336,560,2024-07-20,1900-01-01 19:18:13,app,1,1666.23,15,0.0,parceiro,1666.23,249.93449999999999,1416.2955,tx_009781,boleto,aprovado,1416.3,1432.21,19:18:13,False,0.004500000000007276,False,Cliente 1336,tecnologia,ES,Sudeste,2022-06-14,Notebook 560,Eletrônicos,Notebook,1719.0,1349.7,True,2024-07-20,2024,7,20,5,July,True,316.53,19,0,0,0,0,0
9782,2680,777,2024-09-23,1900-01-01 15:33:51,marketplace,3,74.89,5,14.9,parceiro,224.67000000000002,11.233500000000001,228.33650000000003,tx_009782,pix,estornado,228.34,238.31,15:33:51,False,0.0034999999999740794,False,Cliente 2680,varejo,RO,Norte,2022-03-16,Calça 777,Moda,Calça,81.32,61.27,True,2024-09-23,2024,9,23,0,September,False,40.860000000000014,15,0,0,0,0,0
9783,4910,865,2024-12-23,1900-01-01 17:59:11,app,1,423.52,0,19.9,zoop,423.52,0.0,443.41999999999996,tx_009783,boleto,recusado,443.42,465.38,17:59:11,False,5.684341886080802e-14,False,Cliente 4910,servicos,AC,Norte,2022-03-13,Notebook 865,Eletrônicos,Notebook,454.69,355.85,True,2024-12-23,2024,12,23,0,December,False,67.66999999999996,17,0,0,0,0,0
9784,2854,966,2024-08-20,1900-01-01 20:53:32,marketplace,1,430.69,0,9.9,parceiro,430.69,0.0,440.59,tx_009784,cartao_credito,recusado,440.59,429.39,20:53:32,False,0.0,False,Cliente 2854,restaurante,PA,Norte,2022-12-29,Creme 966,Beleza,Creme,435.07,323.63,True,2024-08-20,2024,8,20,1,August,False,107.06,20,0,0,0,0,0
9785,2588,643,2024-05-02,1900-01-01 03:46:05,app,2,1159.28,0,9.9,zoop,2318.56,0.0,2328.46,tx_000034,boleto,aprovado,2328.46,2397.46,03:46:05,False,0.0,False,Cliente 2588,restaurante,ES,Sudeste,2022-07-20,Tênis 643,Moda,Tênis,1212.17,872.96,False,2024-05-02,2024,5,2,3,May,False,572.6399999999999,3,1,0,0,1,7
9786,4374,917,2024-09-06,1900-01-01 18:25:50,marketplace,1,384.83,15,24.9,zoop,384.83,57.72449999999999,352.0055,tx_009786,boleto,recusado,352.01,363.01,18:25:50,False,0.004500000000007276,False,Cliente 4374,servicos,SP,Sudeste,2023-03-29,Creme 917,Beleza,Creme,387.03,280.23,True,2024-09-06,2024,9,6,4,September,False,104.59999999999997,18,0,0,0,0,0
9787,4200,895,2024-05-14,1900-01-01 12:38:18,site,1,1005.34,5,14.9,parceiro,1005.34,50.267,969.973,tx_009787,boleto,chargeback,969.97,989.64,12:38:18,False,0.0029999999999290594,False,Cliente 4200,saude,MG,Sudeste,2022-01-30,Calça 895,Moda,Calça,1025.18,548.67,True,2024-05-14,2024,5,14,1,May,False,456.6700000000001,12,0,0,1,0,5
9788,4285,960,2024-04-30,1900-01-01 20:34:24,app,2,1485.85,5,14.9,parceiro,2971.7,148.585,2838.015,tx_009788,pix,chargeback,2838.01,2788.4700000000003,20:34:24,False,0.004999999999654392,False,Cliente 4285,varejo,MG,Sudeste,2022-02-27,Câmera 960,Eletrônicos,Câmera,1616.1,813.98,True,2024-04-30,2024,4,30,1,April,False,1343.7399999999998,20,0,0,1,0,5
9789,2780,851,2024-11-11,1900-01-01 07:36:56,app,1,1593.67,0,24.9,zoop,1593.67,0.0,1618.5700000000002,tx_009789,boleto,recusado,1618.57,1683.37,07:36:56,False,2.2737367544323206e-13,False,Cliente 2780,educacao,PA,Norte,2022-02-09,Câmera 851,Eletrônicos,Câmera,1592.31,816.35,True,2024-11-11,2024,11,11,0,November,False,777.32,7,0,0,0,0,0
9790,2398,648,2024-05-15,1900-01-01 18:04:24,app,1,1945.5,5,19.9,parceiro,1945.5,97.275,1868.125,tx_009790,boleto,estornado,1868.12,1889.43,18:04:24,False,0.005000000000109139,False,Cliente 2398,educacao,RO,Norte,2022-04-13,Fone de Ouvido 648,Eletrônicos,Fone de Ouvido,1939.63,1309.15,True,2024-05-15,2024,5,15,2,May,False,636.3499999999999,18,0,0,0,0,0
9791,3135,589,2024-09-21,1900-01-01 04:14:39,app,2,915.41,15,19.9,parceiro,1830.82,274.623,1576.097,tx_009791,pix,chargeback,1576.1,1576.9499999999998,04:14:39,False,0.0029999999999290594,False,Cliente 3135,educacao,BA,Nordeste,2022-10-10,Calça 589,Moda,Calça,988.54,776.96,True,2024-09-21,2024,9,21,5,September,True,276.89999999999986,4,1,0,1,0,8
9792,4169,1098,2024-03-26,1900-01-01 20:41:40,marketplace,1,756.26,0,19.9,parceiro,756.26,0.0,776.16,tx_009792,pix,aprovado,776.16,805.93,20:41:40,False,0.0,False,Cliente 4169,industria,TO,Norte,2022-05-07,Aspirador 1098,Casa & Cozinha,Aspirador,729.2,379.75,True,2024-03-26,2024,3,26,1,March,False,376.51,20,0,0,0,0,0
9793,3550,753,2024-10-06,1900-01-01 11:31:12,marketplace,2,1565.65,0,14.9,zoop,3131.3,0.0,3146.2000000000003,tx_009793,pix,aprovado,3146.2,3131.21,11:31:12,False,4.547473508864641e-13,False,Cliente 3550,tecnologia,PA,Norte,2022-08-10,Tênis 753,Moda,Tênis,1641.11,890.45,True,2024-10-06,2024,10,6,6,October,True,1350.4,11,0,0,0,0,0
9794,3306,1066,2024-12-02,1900-01-01 22:27:49,app,1,149.76,0,19.9,zoop,149.76,0.0,169.66,tx_009794,cartao_credito,chargeback,169.66,162.73,22:27:49,False,0.0,False,Cliente 3306,industria,SC,Sul,2023-04-02,Câmera 1066,Eletrônicos,Câmera,157.7,98.19,True,2024-12-02,2024,12,2,0,December,False,51.56999999999999,22,0,0,1,0,5
9795,1298,944,2024-05-01,1900-01-01 17:36:18,app,2,1632.73,0,9.9,zoop,3265.46,0.0,3275.36,tx_009795,boleto,recusado,3275.36,3210.53,17:36:18,False,0.0,False,Cliente 1298,servicos,PR,Sul,2023-07-31,Fone de Ouvido 944,Eletrônicos,Fone de Ouvido,1595.27,865.34,True,2024-05-01,2024,5,1,2,May,False,1534.78,17,0,0,0,0,0
9796,4502,682,2024-05-27,1900-01-01 19:58:13,site,3,1475.26,0,9.9,zoop,4425.78,0.0,4435.679999999999,tx_009796,boleto,chargeback,4435.68,4240.9800000000005,19:58:13,False,9.094947017729282e-13,False,Cliente 4502,educacao,BA,Nordeste,2022-01-14,Camiseta 682,Moda,Camiseta,1522.12,940.36,True,2024-05-27,2024,5,27,0,May,False,1604.6999999999998,19,0,0,1,0,5
9797,1666,995,2024-06-14,1900-01-01 06:10:45,app,1,859.44,15,0.0,zoop,859.44,128.916,730.5240000000001,tx_009797,boleto,chargeback,730.52,763.74,06:10:45,False,0.004000000000132786,False,Cliente 1666,tecnologia,PE,Nordeste,2022-03-26,Creme 995,Beleza,Creme,859.54,627.02,True,2024-06-14,2024,6,14,4,June,False,232.42000000000007,6,0,0,1,0,5
9798,1129,834,2024-08-10,1900-01-01 18:03:46,app,2,822.36,15,19.9,parceiro,1644.72,246.708,1417.912,tx_009798,pix,estornado,1417.91,1396.91,18:03:46,False,0.0019999999999527063,False,Cliente 1129,restaurante,PR,Sul,2022-10-16,Teclado 834,Escritório,Teclado,814.36,494.43,True,2024-08-10,2024,8,10,5,August,True,655.86,18,0,0,0,0,0
9799,1545,662,2024-06-05,1900-01-01 11:19:33,app,1,847.12,0,24.9,parceiro,847.12,0.0,872.02,tx_009799,boleto,aprovado,872.02,882.03,11:19:33,False,0.0,False,Cliente 1545,saude,MG,Sudeste,2022-04-19,Perfume 662,Beleza,Perfume,894.76,569.52,True,2024-06-05,2024,6,5,2,June,False,277.6,11,0,0,0,1,4
9800,3052,730,2024-01-20,1900-01-01 21:44:05,site,2,809.79,5,9.9,zoop,1619.58,80.979,1548.501,tx_009800,pix,chargeback,1548.5,1611.73,21:44:05,False,0.0009999999999763531,False,Cliente 3052,educacao,RO,Norte,2022-08-08,Fone de Ouvido 730,Eletrônicos,Fone de Ouvido,871.26,488.04,True,2024-01-20,2024,1,20,5,January,True,643.4999999999999,21,0,0,1,0,5
9801,2084,845,2024-12-09,1900-01-01 07:44:31,app,1,307.49,5,0.0,zoop,307.49,15.374500000000001,292.1155,tx_009801,cartao_credito,estornado,292.12,283.39,07:44:31,False,0.004500000000007276,False,Cliente 2084,servicos,AC,Norte,2023-08-12,Fone de Ouvido 845,Eletrônicos,Fone de Ouvido,301.75,199.74,True,2024-12-09,2024,12,9,0,December,False,107.75,7,0,0,0,0,0
9802,1961,652,2024-05-15,1900-01-01 08:06:58,site,1,565.65,5,14.9,parceiro,565.65,28.2825,552.2674999999999,tx_009802,pix,aprovado,552.27,548.68,08:06:58,False,0.0025000000000545697,False,Cliente 1961,tecnologia,PE,Nordeste,2022-12-29,Tênis 652,Moda,Tênis,551.48,356.23,True,2024-05-15,2024,5,15,2,May,False,209.41999999999996,8,0,0,0,0,0
9803,2929,995,2024-10-11,1900-01-01 06:13:58,site,3,836.15,0,24.9,parceiro,2508.45,0.0,2533.35,tx_009803,pix,estornado,2533.35,2451.93,06:13:58,False,0.0,False,Cliente 2929,servicos,CE,Nordeste,2022-09-11,Creme 995,Beleza,Creme,859.54,627.02,True,2024-10-11,2024,10,11,4,October,False,627.3899999999999,6,0,0,0,0,0
9804,1811,1025,2024-03-13,1900-01-01 18:53:34,app,1,614.09,10,24.9,parceiro,614.09,61.409000000000006,577.581,tx_009804,boleto,recusado,577.58,552.4100000000001,18:53:34,False,0.0009999999999763531,False,Cliente 1811,servicos,RS,Sul,2023-07-06,Calça 1025,Moda,Calça,625.45,396.16,True,2024-03-13,2024,3,13,2,March,False,217.93,18,0,0,0,0,0
9805,4410,965,2024-03-31,1900-01-01 02:05:06,site,1,191.53,0,14.9,parceiro,191.53,0.0,206.43,tx_009805,boleto,estornado,206.43,198.46,02:05:06,False,0.0,False,Cliente 4410,servicos,GO,Centro-Oeste,2023-05-02,Teclado 965,Escritório,Teclado,205.85,103.35,True,2024-03-31,2024,3,31,6,March,True,88.18,2,0,0,0,0,0
9806,1628,911,2024-10-23,1900-01-01 11:01:00,marketplace,3,1471.1,10,19.9,parceiro,4413.299999999999,441.3299999999999,3991.8699999999994,tx_009806,boleto,recusado,3991.87,3807.87,11:01:00,False,4.547473508864641e-13,False,Cliente 1628,industria,TO,Norte,2023-06-25,Teclado 911,Escritório,Teclado,1434.91,852.73,True,2024-10-23,2024,10,23,2,October,False,1855.1099999999992,11,0,0,0,0,0
9807,1956,953,2024-06-19,1900-01-01 13:52:05,marketplace,1,464.09,10,9.9,parceiro,464.09,46.409,427.58099999999996,tx_009807,pix,estornado,427.58,431.78,13:52:05,False,0.0009999999999763531,False,Cliente 1956,educacao,PE,Nordeste,2022-10-21,Perfume 953,Beleza,Perfume,482.0,328.99,True,2024-06-19,2024,6,19,2,June,False,135.09999999999997,13,0,0,0,0,0
9808,3679,857,2024-05-09,1900-01-01 14:17:00,marketplace,2,1653.54,0,14.9,zoop,3307.08,0.0,3321.98,tx_009808,boleto,chargeback,3321.98,4318.57,14:17:00,True,0.0,False,Cliente 3679,restaurante,PR,Sul,2022-06-17,Creme 857,Beleza,Creme,1579.5,991.21,True,2024-05-09,2024,5,9,3,May,False,1324.6599999999999,14,0,1,1,0,9
9809,4676,847,2024-05-14,1900-01-01 07:09:25,site,1,1240.21,15,9.9,parceiro,1240.21,186.0315,1064.0785,tx_009809,cartao_credito,recusado,1064.08,1045.79,07:09:25,False,0.0014999999998508429,False,Cliente 4676,varejo,RJ,Sudeste,2022-12-31,Perfume 847,Beleza,Perfume,1326.43,869.6,True,2024-05-14,2024,5,14,1,May,False,370.61,7,0,0,0,0,0
9810,3424,561,2024-05-02,1900-01-01 12:35:54,app,3,1650.61,15,9.9,zoop,4951.83,742.7745,4218.9555,tx_009810,pix,aprovado,4218.96,4267.76,12:35:54,False,0.004500000000007276,False,Cliente 3424,tecnologia,RO,Norte,2022-07-19,Mesa 561,Escritório,Mesa,1819.67,1261.86,True,2024-05-02,2024,5,2,3,May,False,1166.25,12,0,0,0,0,0
9811,4130,732,2024-03-31,1900-01-01 15:07:33,site,1,1017.71,5,19.9,parceiro,1017.71,50.88550000000001,986.7245,tx_009811,cartao_credito,chargeback,986.72,973.34,15:07:33,False,0.004500000000007276,False,Cliente 4130,servicos,MT,Centro-Oeste,2023-05-03,Notebook 732,Eletrônicos,Notebook,1011.89,750.52,True,2024-03-31,2024,3,31,6,March,True,267.19000000000005,15,0,0,1,0,5
9812,3838,509,2024-12-16,1900-01-01 14:41:02,app,1,1438.62,10,14.9,zoop,1438.62,143.862,1309.658,tx_009812,boleto,aprovado,1309.66,1294.27,14:41:02,False,0.00200000000018008,False,Cliente 3838,servicos,PR,Sul,2022-01-29,Calça 509,Moda,Calça,1464.34,1159.98,True,2024-12-16,2024,12,16,0,December,False,278.6399999999999,14,0,0,0,0,0
9813,3550,973,2024-07-25,1900-01-01 00:13:16,marketplace,1,974.58,15,9.9,parceiro,974.58,146.187,838.293,tx_009813,pix,chargeback,838.29,670.63,00:13:16,True,0.0030000000000427463,False,Cliente 3550,tecnologia,PA,Norte,2022-08-10,Aspirador 973,Casa & Cozinha,Aspirador,1011.68,776.78,True,2024-07-25,2024,7,25,3,July,False,197.80000000000007,0,0,1,1,0,9
9814,1840,859,2024-06-21,1900-01-01 20:26:57,site,2,818.6,10,24.9,zoop,1637.2,163.72000000000003,1498.38,tx_009814,boleto,aprovado,1498.38,1457.62,20:26:57,False,0.0,False,Cliente 1840,saude,MG,Sudeste,2022-04-08,Creme 859,Beleza,Creme,783.89,492.96,True,2024-06-21,2024,6,21,4,June,False,651.2800000000001,20,0,0,0,1,4
9815,1109,807,2024-02-09,1900-01-01 16:24:05,app,3,216.73,15,9.9,zoop,650.1899999999999,97.5285,562.5614999999999,tx_019920,pix,estornado,562.56,536.15,16:24:05,False,0.0014999999999645297,False,Cliente 1109,saude,BA,Nordeste,2022-05-03,Shampoo 807,Beleza,Shampoo,213.21,163.89,True,2024-02-09,2024,2,9,4,February,False,158.51999999999998,16,0,0,0,1,4
9816,3512,844,2024-01-26,1900-01-01 08:51:59,marketplace,1,1796.75,15,0.0,zoop,1796.75,269.5125,1527.2375,tx_009816,cartao_credito,chargeback,1527.24,1565.54,08:51:59,False,0.0025000000000545697,False,Cliente 3512,servicos,AC,Norte,2023-05-27,Aspirador 844,Casa & Cozinha,Aspirador,1756.57,1160.75,True,2024-01-26,2024,1,26,4,January,False,636.0,8,0,0,1,0,5
9817,3782,650,2024-10-30,1900-01-01 01:45:54,site,2,1026.81,15,24.9,zoop,2053.62,308.04299999999995,1770.477,tx_009817,boleto,estornado,1770.48,1800.32,01:45:54,False,0.0029999999999290594,False,Cliente 3782,saude,RO,Norte,2023-05-03,Camiseta 650,Moda,Camiseta,1073.7,590.74,True,2024-10-30,2024,10,30,2,October,False,872.1399999999999,1,1,0,0,0,3
9818,2267,736,2024-10-23,1900-01-01 08:09:21,app,3,1050.14,10,0.0,zoop,3150.42,315.04200000000003,2835.378,tx_009818,pix,aprovado,2835.38,2773.4,08:09:21,False,0.0019999999999527063,False,Cliente 2267,saude,SP,Sudeste,2023-04-09,Câmera 736,Eletrônicos,Câmera,1039.27,722.4,True,2024-10-23,2024,10,23,2,October,False,983.2200000000003,8,0,0,0,0,0
9819,3131,683,2024-12-11,1900-01-01 09:18:19,marketplace,1,1694.56,10,14.9,parceiro,1694.56,169.45600000000002,1540.004,tx_009819,pix,estornado,1540.0,1515.26,09:18:19,False,0.0039999999999054126,False,Cliente 3131,restaurante,CE,Nordeste,2023-05-17,Câmera 683,Eletrônicos,Câmera,1623.76,1238.07,True,2024-12-11,2024,12,11,2,December,False,456.49,9,0,0,0,0,0
9820,4265,918,2024-03-24,1900-01-01 13:43:48,app,2,605.23,15,14.9,parceiro,1210.46,181.569,1043.7910000000002,tx_009820,boleto,aprovado,1043.79,1014.7,13:43:48,False,0.0010000000002037268,False,Cliente 4265,varejo,RN,Nordeste,2023-02-06,Fone de Ouvido 918,Eletrônicos,Fone de Ouvido,583.49,353.13,True,2024-03-24,2024,3,24,6,March,True,504.20000000000005,13,0,0,0,0,0
9821,1047,594,2024-08-25,1900-01-01 05:02:38,site,1,1425.25,0,9.9,zoop,1425.25,0.0,1435.15,tx_009821,pix,estornado,1435.15,1461.26,05:02:38,False,0.0,False,Cliente 1047,restaurante,AM,Norte,2023-07-21,Teclado 594,Escritório,Teclado,1506.03,1121.64,True,2024-08-25,2024,8,25,6,August,True,303.6099999999999,5,0,0,0,0,0
9822,2321,864,2024-11-04,1900-01-01 09:57:08,app,1,721.79,0,19.9,parceiro,721.79,0.0,741.6899999999999,tx_009822,boleto,estornado,741.69,749.6400000000001,09:57:08,False,1.1368683772161603e-13,False,Cliente 2321,servicos,PR,Sul,2023-03-24,Fone de Ouvido 864,Eletrônicos,Fone de Ouvido,697.85,518.44,True,2024-11-04,2024,11,4,0,November,False,203.3499999999999,9,0,0,0,0,0
9823,3809,1095,2024-05-11,1900-01-01 07:12:08,site,1,1684.18,0,0.0,parceiro,1684.18,0.0,1684.18,tx_009823,boleto,chargeback,1684.18,1721.66,07:12:08,False,0.0,False,Cliente 3809,saude,DF,Centro-Oeste,2022-07-26,Aspirador 1095,Casa & Cozinha,Aspirador,1853.51,1423.45,True,2024-05-11,2024,5,11,5,May,True,260.73,7,0,0,1,0,5
9824,3633,836,2024-03-20,1900-01-01 06:09:04,site,1,1773.23,0,14.9,zoop,1773.23,0.0,1788.13,tx_009824,boleto,recusado,1788.13,1839.47,06:09:04,False,0.0,False,Cliente 3633,varejo,PA,Norte,2022-05-23,Calça 836,Moda,Calça,1939.28,1158.95,True,2024-03-20,2024,3,20,2,March,False,614.28,6,0,0,0,0,0
9825,2254,816,2024-02-06,1900-01-01 08:36:06,app,1,1792.48,5,9.9,zoop,1792.48,89.62400000000001,1712.756,tx_009825,cartao_credito,recusado,1712.76,1729.86,08:36:06,False,0.0039999999999054126,False,Cliente 2254,servicos,RS,Sul,2023-08-22,Perfume 816,Beleza,Perfume,1851.87,1296.18,True,2024-02-06,2024,2,6,1,February,False,496.29999999999995,8,0,0,0,0,0
9826,3520,635,2024-07-08,1900-01-01 06:23:59,site,3,348.1,0,24.9,zoop,1044.3000000000002,0.0,1069.2000000000003,tx_009826,pix,aprovado,1069.2,1099.17,06:23:59,False,2.2737367544323206e-13,False,Cliente 3520,varejo,RS,Sul,2022-06-02,Cadeira 635,Escritório,Cadeira,343.47,223.48,True,2024-07-08,2024,7,8,0,July,False,373.86000000000024,6,0,0,0,0,0
9827,4449,517,2024-04-08,1900-01-01 13:23:35,site,1,1284.45,15,14.9,zoop,1284.45,192.6675,1106.6825000000001,tx_009827,pix,estornado,1106.68,1074.86,13:23:35,False,0.0025000000000545697,False,Cliente 4449,tecnologia,MG,Sudeste,2022-04-18,Aspirador 517,Casa & Cozinha,Aspirador,1232.76,970.68,True,2024-04-08,2024,4,8,0,April,False,313.7700000000001,13,0,0,0,0,0
9828,3138,586,2024-12-05,1900-01-01 02:41:27,site,3,1251.82,0,0.0,parceiro,3755.46,0.0,3755.46,tx_009828,cartao_credito,chargeback,3755.46,3707.95,02:41:27,False,0.0,False,Cliente 3138,restaurante,TO,Norte,2022-08-19,Notebook 586,Eletrônicos,Notebook,1231.27,813.61,True,2024-12-05,2024,12,5,3,December,False,1314.63,2,1,0,1,0,8
9829,1354,726,2024-03-12,1900-01-01 05:45:12,site,3,754.33,10,0.0,zoop,2262.9900000000002,226.29900000000004,2036.6910000000003,tx_009829,boleto,chargeback,2036.69,2045.4,00:49:32,False,0.0010000000002037268,False,Cliente 1354,varejo,MS,Centro-Oeste,2022-06-07,Calça 726,Moda,Calça,810.88,492.51,True,2024-03-12,2024,3,12,1,March,False,785.4600000000003,5,1,0,1,0,8
9830,2645,707,2024-03-16,1900-01-01 14:06:23,marketplace,1,1261.51,15,19.9,parceiro,1261.51,189.2265,1092.1835,tx_009830,boleto,chargeback,1092.18,1051.76,14:06:23,False,0.003500000000030923,False,Cliente 2645,restaurante,TO,Norte,2022-03-16,Teclado 707,Escritório,Teclado,1334.3,897.73,True,2024-03-16,2024,3,16,5,March,True,363.78,14,0,0,1,0,5
9831,1468,902,2024-01-21,1900-01-01 06:22:01,marketplace,3,708.0,15,14.9,parceiro,2124.0,318.59999999999997,1820.3000000000002,tx_009831,cartao_credito,aprovado,1820.3,1849.83,06:22:01,False,2.2737367544323206e-13,False,Cliente 1468,educacao,BA,Nordeste,2022-11-28,Cafeteira 902,Casa & Cozinha,Cafeteira,779.26,607.79,True,2024-01-21,2024,1,21,6,January,True,300.6300000000001,6,0,0,0,0,0
9832,2784,640,2024-07-08,1900-01-01 13:20:12,site,1,163.99,10,9.9,parceiro,163.99,16.399,157.491,tx_009832,boleto,estornado,157.49,157.35000000000002,13:20:12,False,0.0010000000000047748,False,Cliente 2784,educacao,MT,Centro-Oeste,2023-03-07,Camiseta 640,Moda,Camiseta,178.24,94.52,True,2024-07-08,2024,7,8,0,July,False,69.47000000000001,13,0,0,0,0,0
9833,2097,520,2024-10-16,1900-01-01 14:17:52,app,1,170.91,15,24.9,zoop,170.91,25.636499999999998,170.17350000000002,tx_009833,boleto,chargeback,170.17,175.48999999999998,14:17:52,False,0.003500000000030923,False,Cliente 2097,varejo,RO,Norte,2022-08-14,Camiseta 520,Moda,Camiseta,182.75,122.98,True,2024-10-16,2024,10,16,2,October,False,47.92999999999999,14,0,0,1,0,5
9834,1197,997,2024-02-05,1900-01-01 23:38:57,site,1,823.54,15,0.0,parceiro,823.54,123.53099999999999,700.009,tx_009834,pix,chargeback,700.01,490.01,23:38:57,True,0.0009999999999763531,False,Cliente 1197,servicos,MS,Centro-Oeste,2023-04-21,Perfume 997,Beleza,Perfume,787.5,617.91,True,2024-02-05,2024,2,5,0,February,False,205.63,23,0,1,1,0,9
9835,4427,579,2024-10-05,1900-01-01 04:46:13,app,1,581.71,10,9.9,zoop,581.71,58.17100000000001,533.439,tx_009835,cartao_credito,estornado,533.44,509.13000000000005,04:46:13,False,0.00100000000009004,False,Cliente 4427,saude,CE,Nordeste,2023-05-02,Cafeteira 579,Casa & Cozinha,Cafeteira,560.55,310.65,False,2024-10-05,2024,10,5,5,October,True,271.06000000000006,4,0,0,0,0,0
9836,4663,572,2024-10-19,1900-01-01 01:58:01,marketplace,2,69.66,10,19.9,zoop,139.32,13.932,145.28799999999998,tx_009836,cartao_credito,aprovado,145.29,145.36,01:58:01,False,0.0020000000000095497,False,Cliente 4663,tecnologia,DF,Centro-Oeste,2023-02-05,Câmera 572,Eletrônicos,Câmera,72.39,52.92,True,2024-10-19,2024,10,19,5,October,True,33.47999999999999,1,0,0,0,0,0
9837,3444,814,2024-01-31,1900-01-01 12:05:27,site,3,571.81,10,9.9,zoop,1715.4299999999998,171.543,1553.7869999999998,tx_009837,pix,aprovado,1553.79,1507.76,12:05:27,False,0.003000000000156433,False,Cliente 3444,restaurante,RJ,Sudeste,2022-09-29,Fone de Ouvido 814,Eletrônicos,Fone de Ouvido,604.99,324.01,True,2024-01-31,2024,1,31,2,January,False,743.3999999999999,12,0,0,0,0,0
